ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Days Subscribed,Demo User,Free Trial User,Free Trial Start Date,Free Trial Expiration,Auto Renew,Country,User Type,Lead Platform,Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,Send Count Group,Open Count Group,Click Count Group,Unique Open Count Group
32992,ESP,Limited,INITIAL_PURCHASE,Web,39.6,USD,1/30/20,4/30/20,91,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,13,4,3,2,1,1,1,1,1
33000,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,9/19/19,3/24/20,187,No,Yes,9/19/19,9/22/19,Off,US/Canada,Consumer,Web,Yes,Yes,4,3,0,1,0,1,1,1,1
33004,FRA,Limited,RENEWAL,Web,35.97,USD,9/20/19,7/5/20,289,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,21,10,10,1,1,1,1,1,1
33006,KOR,Limited,INITIAL_PURCHASE,Web,35.97,USD,10/15/19,1/15/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,3,0,0,0,0,1,1,1,1
33011,KOR,Limited,RENEWAL,Web,35.97,USD,9/26/19,6/26/20,274,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,8,5,0,1,0,1,1,1,1
33013,ENG,Limited,RENEWAL,Web,35.97,USD,10/23/19,7/23/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,3,0,1,0,1,1,1,1
33018,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/4/19,12/4/19,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33019,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/4/19,2/4/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,0,0,0,0,1,1,1,1
33020,JPN,Limited,RENEWAL,Web,35.97,USD,1/5/20,7/5/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,0,0,0,0,1,1,1,1
33024,ITA,Limited,INITIAL_PURCHASE,Web,71.79,USD,8/5/19,2/5/20,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,0,0,0,0,1,1,1,1
33028,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,7/16/19,10/19/19,95,No,Yes,7/16/19,7/19/19,Off,US/Canada,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
33030,ESC,Limited,RENEWAL,Web,79,USD,2/2/19,11/2/19,273,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,39,0,0,0,0,1,1,1,1
33031,FRA,Limited,RENEWAL,Web,79,USD,1/16/19,10/16/19,273,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33037,ITA,Limited,RENEWAL,Web,119,USD,2/13/19,2/13/20,365,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,4,4,1,1,1,1,1,1
33049,ESP,Limited,RENEWAL,Web,79,USD,5/6/19,2/6/20,276,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,0,0,0,0,1,1,1,1
33066,ESP,Limited,INITIAL_PURCHASE,Web,38.16,USD,8/7/19,11/7/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,1,1,1,1,1,1,1,1
33067,ESP,Limited,INITIAL_PURCHASE,Web,119,USD,10/4/19,4/4/20,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33070,ITA,Limited,RENEWAL,Web,79,USD,8/20/19,5/20/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,0,0,0,0,1,1,1,1
33083,ITA,Limited,RENEWAL,Web,79,USD,11/13/18,11/13/19,365,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,76,0,0,0,0,1,1,1,1
33099,ESP,Limited,RENEWAL,Web,79,USD,7/15/19,4/15/20,275,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,18,13,10,3,1,1,1,1,1
33101,FRA,Limited,INITIAL_PURCHASE,Web,38.81,USD,3/27/20,6/27/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,0,0,0,0,1,1,1,1
33104,ESP,Limited,INITIAL_PURCHASE,Web,38.49,USD,6/12/19,10/9/19,119,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33108,ESP,Limited,INITIAL_PURCHASE,Web,39.48,USD,3/4/20,6/4/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,17,0,0,0,0,1,1,1,1
33109,ESP,Limited,INITIAL_PURCHASE,Web,38.22,USD,3/15/20,6/15/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,0,0,0,0,1,1,1,1
33112,FRA,Limited,INITIAL_PURCHASE,Web,65.94,USD,11/1/19,5/1/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33116,ARA,Limited,RENEWAL,Web,35.97,USD,12/1/19,6/1/20,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0,1,1,1,1
33117,NED,Limited,RENEWAL,Web,35.97,USD,1/3/20,7/5/20,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,1,0,1,0,1,1,1,1
33124,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/7/20,5/7/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,11,1,0,1,0,1,1,1,1
33128,CHI,Limited,RENEWAL,Web,79,USD,5/6/19,11/6/19,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,41,0,0,0,0,1,1,1,1
33133,FRA,Limited,INITIAL_PURCHASE,Web,38.85,USD,3/5/20,6/5/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,2,0,2,0,1,1,1,1
33134,DEU,Limited,INITIAL_PURCHASE,Web,39.6,USD,3/2/20,6/2/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,0,0,0,0,1,1,1,1
33141,JPN,Limited,INITIAL_PURCHASE,Web,65.94,USD,6/29/19,12/29/19,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,33,3,1,3,1,1,1,1,1
33145,CHI,Limited,RENEWAL,Web,79,USD,8/13/19,5/16/20,277,No,Yes,8/13/19,8/16/19,On,US/Canada,Consumer,Web,Yes,Yes,4,3,0,2,0,1,1,1,1
33153,ITA,Limited,INITIAL_PURCHASE,Web,41.48,USD,11/28/19,2/28/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,15,4,1,3,1,1,1,1,1
33156,RUS,Limited,RENEWAL,Web,79,USD,8/2/19,5/2/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,6,4,0,2,0,1,1,1,1
33159,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/29/20,4/29/20,91,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,12,1,0,1,0,1,1,1,1
33161,ITA,Limited,INITIAL_PURCHASE,Web,69,USD,6/24/19,2/24/20,245,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,12,1,0,1,0,1,1,1,1
33162,ESC,Limited,INITIAL_PURCHASE,Web,15.83,USD,11/16/18,12/16/18,30,Yes,No,NULL,NULL,Off,Europe,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
33167,FRA,Limited,RENEWAL,Web,79,USD,7/11/19,1/11/20,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,15,0,0,0,0,1,1,1,1
33172,JPN,Limited,RENEWAL,Web,35.97,USD,9/2/19,6/2/20,274,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,3,0,0,0,0,1,1,1,1
33212,ESP,Limited,INITIAL_PURCHASE,Web,39.07,USD,3/17/20,6/17/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,8,2,0,2,0,1,1,1,1
33220,ENG,Limited,INITIAL_PURCHASE,Web,65.94,USD,9/11/19,3/11/20,182,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,0,0,0,0,1,1,1,1
33228,JPN,Limited,RENEWAL,Web,35.97,USD,12/20/19,6/20/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,6,3,0,1,0,1,1,1,1
33233,ESP,Limited,INITIAL_PURCHASE,Web,37.77,USD,3/6/20,6/6/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,0,0,0,0,1,1,1,1
33241,ESP,Limited,RENEWAL,Web,35.97,USD,12/30/19,6/30/20,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,5,0,3,0,1,1,1,1
33244,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/31/20,3/31/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33251,ENG,Limited,RENEWAL,Web,35.97,USD,1/21/20,7/21/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,1,0,0,0,0,1,1,1,1
33256,ESP,Limited,INITIAL_PURCHASE,Web,29.99,USD,7/11/19,10/11/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,42,0,0,0,0,1,1,1,1
33260,ESP,Limited,RENEWAL,Web,79,USD,8/14/19,5/15/20,275,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,2,0,1,0,1,1,1,1
33272,HEB,Limited,INITIAL_PURCHASE,Web,71.94,USD,11/19/19,5/19/20,182,No,No,NULL,NULL,Off,US/Canada,Other,Web,Yes,Yes,0,0,0,0,0,1,1,1,1
33275,FRA,Limited,INITIAL_PURCHASE,Web,69,USD,1/11/20,7/11/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33296,DEU,Limited,INITIAL_PURCHASE,Web,65.94,USD,9/3/19,3/3/20,182,No,No,NULL,NULL,Off,Europe,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
33300,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/2/20,5/2/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,12,0,0,0,0,1,1,1,1
33311,ENG,Limited,RENEWAL,Web,35.97,USD,1/7/20,7/7/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,1,0,0,0,0,1,1,1,1
33314,CHI,Limited,RENEWAL,Web,35.97,USD,9/6/19,6/9/20,277,No,Yes,9/6/19,9/9/19,On,US/Canada,Consumer,Web,Yes,Yes,5,4,0,3,0,1,1,1,1
33317,KOR,Limited,INITIAL_PURCHASE,Web,39.57,USD,6/27/19,9/27/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33321,SVE,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/12/20,6/12/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33327,ESP,Limited,RENEWAL,Web,35.97,USD,12/3/19,6/3/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,8,6,0,4,0,1,1,1,1
33338,KOR,Limited,RENEWAL,Web,79,USD,4/9/19,10/9/19,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,44,2,0,2,0,1,1,1,1
33346,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/30/20,3/30/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33356,RUS,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/13/19,11/13/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33377,FRA,Limited,INITIAL_PURCHASE,Web,69.24,USD,6/23/19,12/23/19,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,16,0,0,0,0,1,1,1,1
33379,DEU,Limited,RENEWAL,Web,79,USD,5/22/19,2/22/20,276,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,15,4,4,1,1,1,1,1,1
33383,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,8/26/19,2/26/20,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,13,11,6,3,2,1,1,1,1
33387,VIE,Limited,INITIAL_PURCHASE,Web,38.34,USD,10/16/19,1/16/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33393,ITA,Limited,RENEWAL,Web,79,USD,8/10/19,5/10/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,2,0,1,0,1,1,1,1
33406,ENG,Limited,RENEWAL,Web,79,USD,9/13/19,5/13/20,243,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,40,0,0,0,0,1,1,1,1
33410,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/19/20,5/19/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,9,2,2,1,1,1,1,1,1
33411,ESP,Limited,INITIAL_PURCHASE,Web,36.43,USD,7/22/19,10/22/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33417,JPN,Limited,RENEWAL,Web,35.97,USD,9/2/19,6/2/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,6,5,0,3,0,1,1,1,1
33422,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/29/19,11/29/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,48,0,0,0,0,1,1,1,1
33424,EBR,Limited,INITIAL_PURCHASE,Web,39,USD,1/2/20,4/2/20,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,10,0,0,0,0,1,1,1,1
33425,TGL,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/23/20,6/23/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33436,ENG,Limited,INITIAL_PURCHASE,Web,39.71,USD,12/15/19,3/15/20,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,36,30,28,2,1,1,1,1,1
33437,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,1/14/20,4/28/20,105,No,Yes,1/14/20,1/17/20,On,US/Canada,Consumer,Web,Yes,Yes,18,0,0,0,0,1,1,1,1
33439,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,10/21/19,4/21/20,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,9,9,6,2,1,1,1,1,1
33453,ESP,Limited,INITIAL_PURCHASE,Web,38.13,USD,3/28/20,6/28/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,20,20,5,2,1,1,1,1,1
33459,FRA,Limited,RENEWAL,Web,79,USD,8/12/19,5/12/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,0,0,0,0,1,1,1,1
33468,VIE,Limited,INITIAL_PURCHASE,Web,38.85,USD,6/25/19,9/25/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,52,5,0,4,0,1,1,1,1
33473,CHI,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/14/20,5/14/20,90,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,10,4,2,3,1,1,1,1,1
33474,ENG,Limited,INITIAL_PURCHASE,Web,39,USD,8/8/19,2/11/20,187,No,Yes,8/8/19,8/11/19,Off,Other,Other,Unknown,No,No,62,1,0,1,0,1,1,1,1
33479,ESP,Limited,RENEWAL,Web,79,USD,3/21/19,9/21/19,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,22,3,1,3,1,1,1,1,1
33484,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/1/19,11/1/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,38,0,0,0,0,1,1,1,1
33493,JPN,Limited,INITIAL_PURCHASE,Web,42.8,USD,2/25/20,5/25/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33512,ESP,Limited,RENEWAL,Web,79,USD,2/16/19,2/16/20,365,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,20,9,9,1,1,1,1,1,1
33514,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/26/20,6/26/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,0,0,0,0,1,1,1,1
33519,FRA,Limited,INITIAL_PURCHASE,Web,65.94,USD,9/18/19,3/18/20,182,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,0,0,0,0,1,1,1,1
33522,ENG,Limited,INITIAL_PURCHASE,Web,143.76,USD,11/29/19,12/29/19,30,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,3,2,0,1,0,1,1,1,1
33525,ESP,Limited,INITIAL_PURCHASE,Web,41.11,USD,11/29/19,2/29/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,16,5,0,2,0,1,1,1,1
33526,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/30/20,4/30/20,91,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,15,5,0,3,0,1,1,1,1
33531,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/27/20,6/27/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,0,0,0,0,1,1,1,1
33537,ESP,Limited,RENEWAL,Web,35.97,USD,11/29/19,5/29/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,2,0,1,0,1,1,1,1
33554,RUS,Limited,RENEWAL,Web,79,USD,5/23/19,11/23/19,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,41,0,0,0,0,1,1,1,1
33560,JPN,Limited,INITIAL_PURCHASE,Web,42.46,USD,12/20/19,3/20/20,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,22,21,9,8,2,1,1,1,1
33562,CHI,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/5/19,11/5/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33569,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/20/20,4/20/20,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,0,0,0,0,1,1,1,1
33575,ESP,Limited,INITIAL_PURCHASE,Web,37.77,USD,2/1/20,5/1/20,90,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,16,7,4,3,1,1,1,1,1
33577,ESP,Limited,RENEWAL,Web,35.97,USD,9/10/19,6/10/20,274,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,2,0,1,0,1,1,1,1
33582,ESP,Limited,INITIAL_PURCHASE,Web,38.87,USD,7/31/19,10/31/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,51,2,0,2,0,1,1,1,1
33589,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/29/20,3/29/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,2,0,0,0,0,1,1,1,1
33590,ALL,Limited,INITIAL_PURCHASE,Web,86.29,USD,3/10/20,3/10/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,8,3,0,2,0,1,1,1,1
33598,DEU,Limited,RENEWAL,Web,79,USD,3/4/19,12/4/19,275,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,2,0,0,0,0,1,1,1,1
33599,FRA,Limited,INITIAL_PURCHASE,Web,38.13,USD,3/31/20,6/30/20,91,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33615,FRA,Limited,RENEWAL,Web,79,USD,3/15/19,9/15/19,184,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,39,0,0,0,0,1,1,1,1
33636,ESP,Limited,RENEWAL,Web,79,USD,8/11/19,5/11/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,0,0,0,0,1,1,1,1
33641,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/28/20,6/28/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33644,JPN,Limited,RENEWAL,Web,79,USD,5/22/19,11/25/19,187,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,0,0,0,0,1,1,1,1
33645,DEU,Limited,RENEWAL,Web,35.97,USD,11/22/19,5/22/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,0,0,0,0,1,1,1,1
33651,ESP,Limited,RENEWAL,Web,19.99,USD,7/8/19,12/8/19,153,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,54,2,0,2,0,1,1,1,1
33659,ESP,Limited,RENEWAL,Web,79,USD,3/15/19,9/15/19,184,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33671,CHI,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/8/19,10/8/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33672,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,7/16/19,10/16/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33676,ENG,Limited,INITIAL_PURCHASE,Web,32.37,USD,8/2/19,2/9/20,191,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,0,0,0,0,1,1,1,1
33677,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/20/19,2/20/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33681,POR,Limited,INITIAL_PURCHASE,Web,70.06,USD,12/4/19,6/4/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,0,0,0,0,1,1,1,1
33684,ITA,Limited,RENEWAL,Web,79,USD,7/19/19,4/24/20,280,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,1,0,1,0,1,1,1,1
33685,KOR,Limited,INITIAL_PURCHASE,Web,38.24,USD,9/9/19,12/9/19,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,45,0,0,0,0,1,1,1,1
33686,ESC,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/18/19,2/18/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0,1,1,1,1
33693,HEB,Limited,RENEWAL,Web,35.97,USD,10/4/19,7/4/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,1,0,1,0,1,1,1,1
33699,DEU,Limited,RENEWAL,Web,35.97,USD,9/6/19,6/6/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,2,0,0,0,0,1,1,1,1
33718,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/25/19,11/25/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,30,0,0,0,0,1,1,1,1
33723,ESP,Limited,INITIAL_PURCHASE,Web,83.74,USD,10/8/19,1/11/20,95,No,Yes,10/8/19,10/11/19,Off,US/Canada,Consumer,Web,Yes,Yes,76,0,0,0,0,1,1,1,1
33726,RUS,Limited,RENEWAL,Web,79,USD,6/17/19,3/17/20,274,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,21,5,3,2,1,1,1,1,1
33729,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/24/20,7/10/20,108,No,Yes,3/24/20,3/27/20,On,US/Canada,Consumer,Web,Yes,Yes,5,2,0,2,0,1,1,1,1
33731,ESP,Limited,INITIAL_PURCHASE,Web,39.3,USD,7/26/19,10/26/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,22,0,0,0,0,1,1,1,1
33734,FRA,Limited,RENEWAL,Web,35.97,USD,9/18/19,6/18/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,10,8,0,2,0,1,1,1,1
33736,POL,Limited,RENEWAL,Web,35.97,USD,12/18/19,6/18/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,2,1,0,1,0,1,1,1,1
33741,ALL,Limited,INITIAL_PURCHASE,Web,91.09,USD,3/31/20,3/31/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,1,0,0,0,0,1,1,1,1
33748,FRA,Limited,RENEWAL,Web,79,USD,5/11/19,11/11/19,184,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,47,0,0,0,0,1,1,1,1
33750,FRA,Limited,RENEWAL,Web,119,USD,1/29/19,1/29/20,365,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33767,KOR,Limited,RENEWAL,Web,79,USD,4/12/19,10/12/19,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,35,0,0,0,0,1,1,1,1
33770,NED,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/3/19,2/3/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,1,0,1,0,1,1,1,1
33772,FRA,Limited,INITIAL_PURCHASE,Web,38.34,USD,10/14/19,1/14/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33781,ESP,Limited,RENEWAL,Web,35.97,USD,9/28/19,6/28/20,274,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,11,9,0,3,0,1,1,1,1
33787,ITA,Limited,RENEWAL,Web,79,USD,7/18/19,1/18/20,184,Yes,No,NULL,NULL,Off,Other,Other,Unknown,No,No,35,4,0,2,0,1,1,1,1
33794,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/15/19,2/15/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,0,0,0,0,1,1,1,1
33795,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/23/19,10/23/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,46,0,0,0,0,1,1,1,1
33796,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/23/19,11/23/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33802,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/20/20,5/20/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,14,14,13,3,2,1,1,1,1
33810,POL,Limited,INITIAL_PURCHASE,Web,15.83,USD,11/4/18,1/4/19,61,No,No,NULL,NULL,Off,Europe,Consumer,Web,Yes,Yes,42,0,0,0,0,1,1,1,1
33827,ENG,Limited,INITIAL_PURCHASE,Web,39.5,USD,11/25/19,2/25/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,0,0,0,0,1,1,1,1
33839,FRA,Limited,INITIAL_PURCHASE,Web,39,USD,12/3/19,3/3/20,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,0,0,0,0,1,1,1,1
33842,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/30/20,3/30/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
33850,ARA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/26/20,5/26/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,4,0,4,0,1,1,1,1
33852,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,10/27/19,1/27/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,13,1,0,1,0,1,1,1,1
33862,FRA,Limited,INITIAL_PURCHASE,Web,39.16,USD,3/23/20,6/23/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,10,5,0,2,0,1,1,1,1
33875,ESP,Limited,RENEWAL,Web,79,USD,7/25/19,1/26/20,185,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,10,0,0,0,0,1,1,1,1
