ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Days Subscribed,Demo User,Free Trial User,Free Trial Start Date,Free Trial Expiration,Auto Renew,Country,User Type,Lead Platform,Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count
24742,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,3/2/20,1/1/99,28794,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,139,28,9,18,1
24743,ESP,Limited,RENEWAL,Web,35.97,USD,12/15/19,6/15/20,183,Yes,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,4,1,0,1,0
24747,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,6/29/19,9/29/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
24748,ESP,Limited,RENEWAL,App,33.99,USD,12/2/19,6/2/20,183,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0
24749,GRK,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/21/19,10/21/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,0,0,0,0
24750,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,12/15/19,3/15/20,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,1,1,1,1
24751,ESP,Limited,INITIAL_PURCHASE,Web,42.36,USD,1/3/20,4/3/20,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,7,1,0,1,0
24752,FRA,Limited,RENEWAL,Web,79,USD,6/27/19,12/27/19,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,0,0,0,0
24753,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/30/20,3/30/21,365,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,2,0,2,0
24754,VIE,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/1/19,10/1/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,35,0,0,0,0
24755,ALL,Lifetime,INITIAL_PURCHASE,Web,211.44,USD,3/10/20,1/1/99,28786,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,11,9,0,2,0
24756,LAT,Limited,INITIAL_PURCHASE,Web,101.87,USD,12/25/19,12/25/20,366,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,1,0,1,0
24759,RUS,Limited,RENEWAL,Web,35.97,USD,10/14/18,7/14/20,639,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,8,8,0,3,0
24760,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/23/20,1/1/99,28773,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
24761,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/28/20,1/1/99,28768,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,No,Yes,25,13,1,2,1
24765,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/21/20,1/1/99,28804,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,8,4,0,2,0
24767,CHI,Limited,INITIAL_PURCHASE,Web,38.13,USD,2/10/20,5/10/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,9,0,0,0,0
24771,RUS,Lifetime,INITIAL_PURCHASE,Web,189,USD,1/13/20,1/1/99,28843,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,0,0,0,0
24774,ESP,Limited,RENEWAL,Web,109,USD,1/27/19,1/27/20,365,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,0,0,0,0
24775,KOR,Limited,INITIAL_PURCHASE,Web,39,USD,8/14/19,11/17/19,95,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,196,62,0,45,0
24776,CHI,Limited,RENEWAL,Web,35.97,USD,8/30/19,5/29/20,273,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,3,1,0,1,0
24780,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/8/20,1/1/99,28788,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,8,6,6,1,1
24787,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/20/20,1/1/99,28776,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,6,1,0,1,0
24788,ALL,Lifetime,INITIAL_PURCHASE,Web,215.67,USD,3/28/20,1/1/99,28768,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,4,4,0,2,0
24790,ALL,Limited,RENEWAL,Web,179,USD,3/29/19,3/29/21,731,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,0,0,0,0
24797,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/23/20,1/1/99,28773,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,0,0,0,0
24798,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/17/20,1/1/99,28779,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,1,0,1,0
24800,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/25/20,1/1/99,28771,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,33,33,0,3,0
24802,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/31/20,1/1/99,28765,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
24803,ITA,Limited,INITIAL_PURCHASE,Web,71.63,USD,12/14/19,6/14/20,183,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,3,2,0,1,0
24806,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,USD,2/21/20,1/1/99,28804,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,59,0,0,0,0
24817,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/22/20,1/1/99,28803,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,2,0,2,0
24821,DEU,Limited,RENEWAL,Web,79,USD,1/22/19,10/22/19,273,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
24822,ALL,Lifetime,INITIAL_PURCHASE,Web,200.81,USD,2/26/20,1/1/99,28799,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,102,17,16,2,1
24823,ESP,Limited,RENEWAL,Web,79,USD,2/2/19,5/2/20,455,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,4,2,0,1,0
24829,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/16/19,11/16/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,32,16,1,12,1
24834,TGL,Limited,INITIAL_PURCHASE,Web,38.34,USD,3/30/20,7/3/20,95,No,Yes,3/30/20,4/2/20,On,US/Canada,Consumer,Web,Yes,Yes,1,1,1,1,1
24837,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/19/20,4/19/20,91,No,Yes,9/8/19,9/11/19,Off,US/Canada,Consumer,Web,Yes,Yes,30,11,3,5,1
24841,ALL,Limited,INITIAL_PURCHASE,Web,151.52,USD,2/29/20,2/28/22,730,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,10,5,3,2,1
24842,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/28/20,1/1/99,28768,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,3,0,0,0,0
24846,KOR,Limited,RENEWAL,Web,119,USD,8/27/19,8/27/20,366,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,1,0,1,0
24849,FAR,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/3/19,3/3/20,182,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,0,0,0,0
24850,ESP,Limited,RENEWAL,Web,119,USD,11/2/18,5/6/20,551,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0
24852,ESC,Limited,RENEWAL,Web,79,USD,6/9/19,12/9/19,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,40,0,0,0,0
24854,ESC,Limited,RENEWAL,Web,79,USD,4/5/19,4/26/20,387,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,2,0,1,0
24855,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/9/20,1/1/99,28787,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,226,117,4,45,1
24856,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/25/20,1/1/99,28800,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,0,0,0,0
24857,JPN,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/3/19,11/3/19,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,25,0,0,0,0
24858,FRA,Limited,INITIAL_PURCHASE,Web,119,USD,7/20/19,1/20/20,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,3,0,0,0,0
24859,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/25/20,1/1/99,28771,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
24862,ITA,Limited,RENEWAL,Web,35.97,USD,1/18/19,7/18/20,547,Yes,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0
24867,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,USD,3/29/20,1/1/99,28767,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,191,20,1,19,1
24868,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,3/3/20,1/1/99,28793,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,4,0,3,0
24872,ENG,Limited,RENEWAL,Web,179,USD,1/31/19,3/28/21,787,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,0,0,0,0
24873,ESP,Limited,INITIAL_PURCHASE,Web,38.88,USD,2/4/20,5/4/20,90,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,11,0,0,0,0
24876,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/26/20,1/1/99,28770,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,18,17,17,1,1
24878,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,8/13/19,12/2/19,111,No,Yes,8/13/19,8/16/19,Off,US/Canada,Consumer,Web,Yes,Yes,13,0,0,0,0
24881,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,10/27/19,1/31/20,96,No,Yes,10/30/19,11/2/19,Off,US/Canada,Consumer,Web,Yes,Yes,15,0,0,0,0
24889,DEU,Limited,INITIAL_PURCHASE,Web,65.94,USD,11/13/19,5/13/20,182,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,3,0,0,0,0
24892,ENG,Limited,RENEWAL,Web,79,USD,7/29/19,2/1/20,187,No,Yes,7/29/19,8/1/19,Off,Other,Consumer,Web,Yes,Yes,53,0,0,0,0
24895,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/26/20,1/1/99,28770,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,0,0,0,0
24896,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/17/19,10/17/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,0,0,0,0
24899,ESP,Limited,RENEWAL,Web,79,USD,7/23/19,4/26/20,278,No,Yes,7/23/19,7/26/19,On,US/Canada,Consumer,Web,Yes,Yes,10,1,0,1,0
24904,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/25/20,1/1/99,28800,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,15,10,0,1,0
24907,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,3/3/20,1/1/99,28793,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
24908,ALL,Lifetime,INITIAL_PURCHASE,Web,200.34,USD,2/20/20,1/1/99,28805,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,108,25,3,19,2
24916,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/20/20,1/1/99,28776,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,27,17,4,6,2
24917,ESP,Limited,RENEWAL,Web,79,USD,11/7/19,5/7/20,182,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,15,13,0,3,0
24922,ALL,Lifetime,INITIAL_PURCHASE,Web,198.45,USD,2/28/20,1/1/99,28797,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,11,6,6,1,1
24925,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/20/20,1/1/99,28805,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,8,2,0,1,0
24927,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/27/20,4/27/20,91,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,4,4,1,1
24929,ALL,Lifetime,INITIAL_PURCHASE,Web,198.45,USD,2/24/20,1/1/99,28801,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,9,4,0,2,0
24938,FRA,Limited,INITIAL_PURCHASE,Web,39,USD,1/3/20,5/9/20,127,No,Yes,1/3/20,1/6/20,Off,US/Canada,Consumer,Web,Yes,Yes,92,59,9,39,5
24940,GRK,Limited,RENEWAL,Web,79,USD,5/23/19,3/8/20,290,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
24942,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,3/5/20,1/1/99,28791,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,1,0,1,0
24953,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/7/20,4/22/20,46,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,54,19,0,11,0
24954,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/24/20,1/1/99,28772,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
24955,ALL,Lifetime,INITIAL_PURCHASE,Web,200.34,USD,3/6/20,1/1/99,28790,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,61,17,6,4,1
24956,ITA,Limited,INITIAL_PURCHASE,Web,66.6,USD,6/26/19,12/26/19,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,0,0,0,0
24957,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/7/20,1/1/99,28789,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,77,10,5,6,2
24962,ENG,Limited,RENEWAL,Web,79,USD,11/13/19,5/13/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,4,0,2,0
24965,ESP,Limited,INITIAL_PURCHASE,Web,39.28,USD,8/15/19,12/6/19,113,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,0,0,0,0
24969,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/8/19,10/8/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
24970,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/3/20,3/3/21,365,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,105,92,3,53,1
24971,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/26/20,1/1/99,28770,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,4,0,1,0
24972,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/26/20,1/1/99,28770,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,7,4,0,2,0
24977,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/27/20,1/1/99,28798,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
24980,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/4/20,1/1/99,28792,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,0,0,0,0
24981,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,3/5/20,1/1/99,28791,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,16,6,2,4,1
24982,ALL,Lifetime,INITIAL_PURCHASE,Web,212.13,USD,3/4/20,1/1/99,28792,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
24984,POR,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/14/19,11/14/19,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,41,0,0,0,0
24990,ALL,Lifetime,INITIAL_PURCHASE,Web,240.79,USD,3/5/20,1/1/99,28791,Yes,No,NULL,NULL,Off,Europe,Consumer,App,No,Yes,144,19,3,12,2
24993,ESP,Limited,INITIAL_PURCHASE,Web,37.59,USD,8/28/19,11/28/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
24994,ALL,Lifetime,INITIAL_PURCHASE,Web,200.34,USD,2/24/20,1/1/99,28801,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,117,10,1,8,1
24999,ESP,Limited,INITIAL_PURCHASE,Web,103.95,USD,3/30/20,3/30/22,730,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,1,0,0,0,0
25000,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/26/20,1/1/99,28770,No,Yes,3/26/20,3/29/20,Off,US/Canada,Consumer,Web,Yes,Yes,13,4,4,1,1
25005,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/19/20,3/19/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,8,3,0,1,0
25011,FRA,Limited,INITIAL_PURCHASE,Web,75.9,USD,9/1/19,3/1/20,182,No,Yes,9/1/19,9/4/19,Off,US/Canada,Other,Web,Yes,Yes,NULL,NULL,NULL,NULL,NULL
25013,ARA,Limited,INITIAL_PURCHASE,Web,37.81,USD,2/1/19,5/2/20,456,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,77,0,0,0,0
25015,ESP,Limited,RENEWAL,App,33.99,USD,8/30/19,5/30/20,274,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0
25017,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/17/20,1/1/99,28779,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,8,3,0,1,0
25018,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/18/20,1/1/99,28778,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,171,24,6,21,4
25024,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/27/20,1/1/99,28769,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,1,0,1,0
25026,ALL,Limited,INITIAL_PURCHASE,Web,115.06,USD,3/24/20,3/24/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
25029,FRA,Limited,RENEWAL,Web,79,USD,4/4/19,4/4/20,366,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,4,4,1,3,1
25030,ENG,Limited,INITIAL_PURCHASE,Web,42.8,USD,3/23/20,6/23/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
25031,ALL,Limited,INITIAL_PURCHASE,Web,97.1,USD,3/20/20,3/20/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,0,0,0,0
25033,ESP,Limited,RENEWAL,Web,119,USD,8/16/19,8/16/20,366,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,2,2,1,1
25038,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/31/20,3/31/21,365,No,Yes,3/26/20,3/29/20,On,US/Canada,Consumer,Web,Yes,Yes,5,3,0,2,0
25043,ESP,Limited,INITIAL_PURCHASE,Web,39.28,USD,2/15/20,5/15/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,8,0,0,0,0
25051,ESP,Limited,INITIAL_PURCHASE,Web,50.97,USD,12/17/19,3/17/20,91,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,18,0,0,0,0
25052,RUS,Limited,RENEWAL,Web,79,USD,11/12/18,11/12/19,365,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,4,2,0,1,0
25057,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/12/20,5/12/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,6,0,0,0,0
25061,ALL,Lifetime,INITIAL_PURCHASE,Web,211.94,USD,3/20/20,1/1/99,28776,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,159,18,6,11,2
25062,FRA,Limited,INITIAL_PURCHASE,Web,85.91,USD,7/12/19,10/12/19,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,51,0,0,0,0
25064,ALL,Limited,RENEWAL,Web,179,USD,4/16/19,4/16/21,731,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,0,0,0,0
25068,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/10/19,11/19/19,313,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,37,0,0,0,0
25069,ALL,Lifetime,INITIAL_PURCHASE,Web,211.64,USD,3/30/20,1/1/99,28766,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,26,8,4,3,1
25070,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/5/20,1/1/99,28791,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,0,0,0,0
25072,TUR,Limited,RENEWAL,Web,19.99,USD,2/14/19,9/5/19,203,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,38,0,0,0,0
25073,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/26/19,11/26/19,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
25077,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/25/20,1/1/99,28800,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,1,0,1,0
25079,ESP,Limited,RENEWAL,Web,35.97,USD,9/29/19,6/29/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,0,0,0,0
25080,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/6/20,1/1/99,28790,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,0,0,0,0
25083,ESP,Limited,INITIAL_PURCHASE,Web,69,USD,1/13/20,7/13/20,182,No,No,NULL,NULL,Off,US/Canada,Other,Web,Yes,Yes,1,0,0,0,0
25087,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/24/20,1/1/99,28801,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,No,Yes,7,0,0,0,0
25092,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/22/20,1/1/99,28803,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,8,3,0,2,0
25093,ALL,Lifetime,INITIAL_PURCHASE,Web,179.1,USD,3/22/20,1/1/99,28774,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,8,6,0,3,0
25095,HEB,Limited,RENEWAL,Web,35.97,USD,1/12/20,7/12/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,6,0,3,0
25097,DEU,Limited,INITIAL_PURCHASE,Web,95.88,USD,12/3/19,12/3/20,366,No,No,NULL,NULL,On,Other,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL
25098,ITA,Limited,INITIAL_PURCHASE,Web,39,USD,8/14/19,2/17/20,187,No,Yes,8/14/19,8/17/19,Off,US/Canada,Consumer,Web,Yes,Yes,7,0,0,0,0
25100,FRA,Limited,RENEWAL,Web,19.99,USD,5/7/19,1/3/20,241,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
25104,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/20/20,7/9/20,111,No,Yes,3/20/20,3/23/20,On,US/Canada,Consumer,Web,Yes,Yes,15,14,4,4,1
25105,ALL,Lifetime,INITIAL_PURCHASE,Web,170.1,USD,2/29/20,1/1/99,28796,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
25107,ESP,Limited,INITIAL_PURCHASE,Web,41.34,USD,7/24/19,10/27/19,95,No,Yes,7/24/19,7/27/19,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0
25118,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/30/20,1/1/99,28766,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,0,0,0,0
25119,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/22/20,1/1/99,28774,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
25122,ESP,Limited,RENEWAL,Web,79,USD,7/24/19,4/24/20,275,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,0,0,0,0
25123,ESP,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/15/20,1/1/99,28781,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,14,13,0,1,0
25126,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,8/25/19,2/25/20,184,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,12,0,0,0,0
25127,ALL,Lifetime,INITIAL_PURCHASE,Web,211.64,USD,1/24/20,1/1/99,28832,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,41,28,8,13,1
25132,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,8/2/19,11/5/19,95,No,Yes,8/2/19,8/5/19,Off,US/Canada,Consumer,Web,Yes,Yes,96,1,0,1,0
25136,ALL,Lifetime,INITIAL_PURCHASE,Web,198.45,USD,3/1/20,1/1/99,28795,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,135,12,2,12,2
25137,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,1/28/20,1/1/99,28828,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,79,43,4,26,2
25145,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/12/20,5/12/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,0,0,0,0
25148,CHI,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/21/20,6/24/20,95,No,Yes,3/21/20,3/24/20,On,US/Canada,Consumer,Web,Yes,Yes,8,0,0,0,0
25152,ESP,Limited,RENEWAL,Web,79,USD,5/31/19,11/30/19,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,39,0,0,0,0
25154,CHI,Limited,INITIAL_PURCHASE,Web,38.34,USD,6/27/19,9/27/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,51,1,0,1,0
25155,ESP,Limited,RENEWAL,Web,79,USD,7/19/19,4/22/20,278,No,Yes,7/19/19,7/22/19,Off,US/Canada,Consumer,Web,Yes,Yes,7,6,4,3,1
25158,SVE,Limited,INITIAL_PURCHASE,Web,179,USD,1/18/20,1/18/21,366,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
25160,ALL,Lifetime,INITIAL_PURCHASE,Web,208.95,USD,3/8/20,1/1/99,28788,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,3,0,3,0
